71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274  = 1
244 24 25 21 25 244 25 21 25 244 24 25 21 25 244 25  = 1
244 24 25 21 25 244 25 244 24 25 21 25 244 25 37 21 24 25 21 25 21 25 21 25 21 42 21 24 25 37 21 24 25 21 25 21 25 21 42 42  = 1
219 150 121 114 115 219 121 114 115 219 121 114 115 219 150 121 114 115 219 121 114 115 219 150 121 114 115 219 121 114 115 219 121 114 115 219 150 121 114 115 219 121 114 115  = 1
244 24 25 21 25 244 25 37 21 24 25 21 25 21 25 21 25 21 42 37 21 24 25 21 25 21 25 21 25 21 42 42 37 21 24 25 21 25 21 25 21 42 42 37 21 24 25 21 25 21 25 21 42 42  = 1
121 114 115 121 114 115 121 114 115 121 114 115 121 114 115 121 114 115 121 114 115 121 114 115 121 114 115 121 114 115 121 114 115 121 114 115 121 114 115 121 114 115 121 114 115 121 114 115 121 114 115 121 114 115 121 114 115  = 2
244 24 25 21 21 0 24 25 24 25 42  = 1
244 244 244 0 24 25 21 24 25 24 25  = 1
21 244 0 24 25 42 24 25  = 1
244 21 21 0 24 25 244 21 21 0 24 25 21 21 0 24 25 244 21 24 25  = 1
244 24 25 21 25 244 25 244 24 25 21 25 244 25 42 37 21 24 25 21 25 21 25 21 42  = 1
24 25 244 0 21 24 25 21 24 25 42  = 1
71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274  = 2
244 244 0 24 25 244 244 0 24 25 244 244 0 24 25 244 0 244 24 25 244 244 244 0 24 25 42 244 24 25 42 24 25 42  = 1
244 24 25 244 21 24 25 21 24 25 42 244 244 21 0 24 25 42 244 24 25 42  = 1
24 25 24 25 244 244 21 0 24 25 42  = 1
123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123  = 2
244 24 25 21 25 244 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25 42 244 24 25 21 25 244 25 42 244 24 25 21 25 244 25 42 244 24 25 21 25 244 25 42 244 24 25 21 25 244 25 42 244 24 25 21 25 244 25 42 244 24 25 21 25 244 25 42 244 24 25 21 25 244 25 42 37 21 24 25 21 25 21 25 21 42 42 244 24 25 21 25 244 25 42  = 1
123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123  = 1
244 24 25 21 25 244 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25 42 244 24 25 21 25 244 25 42 37 21 24 25 21 25 21 25 21 42 42 244 24 25 21 25 244 25 42 37 21 24 25 21 25 21 25 21 42 42 244 24 25 21 25 244 25 42  = 1
244 24 25 21 25 244 25 244 24 25 21 25 244 25 37 21 24 25 21 25 21 25 21 42 244 24 25 21 25 244 25  = 1
244 24 25 21 25 244 25 244 24 25 21 25 244 25 21 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25  = 1
24 25 42 21 24 25 21 24 25 42 24 25 42 24 25 42 24 25 42  = 1
244 24 25 24 25 244 24 25 21  = 1
71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71  = 1
24 25 42 244 24 25 244 244 244 0 24 25 42  = 1
121 114 115 121 114 115 121 114 115 121 114 115 121 114 115 121 114 115 121 114 115 121 114 115 121 114 115 121 114 115 121 114 115  = 2
71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71  = 1
244 24 25 21 25 21 25 37 21 24 25 21 25 21 25 21 42 244 24 25 21 25 244 25 42 37 21 24 25 21 25 21 25 21 42 42  = 1
244 24 25 21 25 244 25 37 21 24 25 21 25 21 25 21 42 37 21 24 25 21 25 21 25 21 42 37 21 24 25 21 25 21 25 21 42  = 1
219 150 121 114 115 219 121 114 115 219 150 121 114 115 219 121 114 115 219 150 121 114 115 219 121 114 115 219 150 121 114 115 219 150 121 114 115 219 121 114 115 219 150 121 114 115 219 150 121 114 115 219 150 121 114 115 219 121 114 115 219 121 114 115  = 1
24 25 24 25 24 25 42 24 25 42 24 25 42 24 25 42  = 1
244 24 25 21 25 244 25 244 24 25 21 25 244 25 42 244 24 25 21 25 244 25 244 0 42 37 21 24 25 21 25 21 25 21 42 42 244 24 25 21 25 244 25 42 244 24 25 21 25 21 25 42  = 1
244 24 25 21 25 244 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25 42 244 24 25 21 25 244 25 42 244 24 25 21 25 244 25 42 37 21 24 25 21 25 21 25 21 42 42 244 24 25 21 25 244 25 42 37 21 24 25 21 25 21 25 21 42 42  = 1
24 25 24 25 244 24 25  = 1
21 24 25 244 244 0 24 25  = 1
219 150 121 114 115 219 121 114 115 219 121 114 115 219 150 121 114 115 219 121 114 115 219 121 114 115 219 150 121 114 115 219 150 121 114 115  = 1
121 114 115 121 114 115 121 114 115 121 114 115 121 114 115 121 114 115 121 114 115 121 114 115 121 114 115 121 114 115 121 114 115 121 114 115 121 114 115  = 2
71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71  = 2
24 25 42 244 0 21 24 25 21 244 244 0 24 25 42  = 1
244 24 25 21 24 25 42  = 1
21 24 25 21 25 21 25 21 25 244 24 25 21 25 21 25 37 21 24 25 21 25 21 25 21 42 37 21 24 25 21 25 21 25 21 42 37 21 24 25 21 25 21 25 21 42  = 1
219 150 121 114 115 219 150 121 114 115 219 121 114 115 219 150 121 114 115 219 150 121 114 115 219 121 114 115 219 150 121 114 115 219 150 121 114 115 219 150 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115  = 1
274 274 274 274 274 274 274 274 274 274 274 274 274 274 274 274 274 274 274 274 274 274 274 274 274 274 274 274 274 274 274 274  = 1
128  = 1
244 24 25 21 25 244 25 244 0 244 24 25 21 25 244 25 244 24 25 21 25 244 25 42 37 21 24 25 21 25 21 25 21 42 42  = 1
71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 274 71 123 123 71 123 103 125 150 274  = 1
219 150 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115  = 1
244 24 25 21 25 244 25 37 21 24 25 21 25 21 25 21 42 244 24 25 21 25 21 25 21 25 42  = 1
219 150 121 114 115 219 121 114 115 219 150 121 114 115 219 150 121 114 115 219 121 114 115 219 150 121 114 115 219 150 121 114 115 219 150 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 150 121 114 115  = 1
244 24 25 21 25 244 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25 37 21 24 25 21 25 21 25 21 42 244 24 25 21 25 244 25  = 1
278  = 1
244 24 25 21 25 244 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25 37 21 24 25 21 25 21 25 21 42 42 244 24 25 21 25 244 25 37 21 24 25 21 25 21 25 21 42 42  = 1
215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215 215  = 5
71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274  = 1
244 244 244 0 24 25 244 24 25 244 24 25 244 244 21 0 24 25 244 244 21 0 24 25 42  = 1
71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274  = 1
24 25 21 24 25 21 244 24 25 42 244 244 21 0 24 25 42 244 24 25 42 21 0 24 25 42 244 244 21 0 24 25 42 21  = 1
24 25 24 25 24 25 244 244 21 0 24 25 244 21 0 24 25 42  = 1
244 244 24 25 42 21 0 24 25 42 24 25 42  = 1
71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274  = 1
219 150 121 114 115 219 150 121 114 115 219 121 114 115 219 150 121 114 115 219 150 121 114 115 219 121 114 115  = 1
219 150 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 150 121 114 115 219 121 114 115  = 1
24 25 244 24 25 21  = 1
123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123  = 1
219 150 121 114 115 219 150 121 114 115 219 121 114 115 219 150 121 114 115 219 121 114 115 219 150 121 114 115  = 1
24 25 42 21 24 25 21 24 25 42 24 25 42 24 25 42 244 21 0 24 25 42 24 25 42 21 0 24 25 42 21 0 24 25 42  = 1
21 24 25 42 21 24 25 42  = 1
244 244 0 24 25 21 21 0 24 25 21 21 0 24 25  = 1
21 0 24 25 42 244 24 25 244 244 24 25 42 244 24 25 42  = 1
24 25 42 244 24 25 244  = 1
21 21 0 24 25 42 21 24 25 21 244 244 0 24 25 42 244 244 0 24 25 42 244 244 0 24 25 42 244 244 0 24 25 42 244 244 0 24 25 42 244 244 0 24 25 42 244 244 0 24 25 42 244 244 0 24 25 42 244 244 0 24 25 42  = 1
244 24 25 42 24 25 244 0 24 25 42 24 25 42  = 1
244 24 25 21 25 244 25 244 24 25 21 25 244 25 244 25 0 244 24 25 21 25 244 25 244 25 0 42  = 1
219 150 121 114 115 219 121 114 115 219 150 121 114 115 219 121 114 115 219 150 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 150 121 114 115 219 121 114 115 219 150 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115  = 1
219 150 121 114 115 219 121 114 115 219 150 121 114 115 219 150 121 114 115 219 121 114 115  = 1
116 121 116 121 116 121 116 121 116 121 116 121 116 121 116 121 116 121 116 121 116 121 116 121 116 121 116 121 116 121 116 121 116 121 116 121 116 121 116 121 116  = 1
244 24 25 21 25 244 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25 42 244 24 25 21 25 244 25 42 244 24 25 21 25 244 25 42 37 21 24 25 21 25 21 25 21 42 42 37 21 24 25 21 25 21 25 21 42 42 37 21 24 25 21 25 21 25 21 42 42  = 1
24 25 21 21 24 25 21  = 1
244 244 21 0 24 25 21  = 2
244 244 24 25 42 24 25 42  = 1
244 244 0 24 25 42 244 24 25 244 24 25 42  = 1
24 25 244 244 0 24 25 244 244 0 24 25  = 1
24 25 42 21 244 0 24 25 24 25 42  = 1
219 150 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115  = 1
24 25 24 25 24 25 21 24 25 24 25 42 21 0 24 25 42 24 25 42  = 1
24 25 42 21 244 244 0 24 25 21 21  = 1
244 244 24 25 42  = 3
219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 150 121 114 115 219 121 114 115 219 121 114 115  = 1
24 25 21 24 25 24 25 42  = 1
219 150 121 114 115 219 150 121 114 115 219 150 121 114 115 219 150 121 114 115  = 1
244 24 25 21 25 244 25 244 25 0 244 24 25 21 25 244 25 244 25 0 244 24 25 21 25 244 25 244 25 0 244 24 25 21 25 244 25 244 25 0 244 24 25 21 25 244 25 244 25 0 42  = 1
219 150 121 114 115 219 121 114 115 219 121 114 115 219 150 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115  = 1
244 244 244 244  = 1
244 24 25 24 25 244 0 24 25  = 1
244 24 25 244 25 21 0  = 1
24 25 42 21 21 0 24 25 24 25 42 21  = 1
24 25 244 24 25 244 244 21 0 24 25 42  = 1
219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115  = 1
69 69 69 69 69 69 69 69  = 1
244 24 25 21 25 21 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25 42 244 24 25 21 25 21 25 42 244 24 25 21 25 21 25 42  = 1
24 25 21 0 24 25 24 25 42  = 1
126  = 2
244 24 25 21 25 244 25 21 25 244 24 25 21 25 244 25 244 24 25 21 25 244 25 42 244 24 25 21 25 244 25 42  = 1
244 24 25 21 24 25 21  = 1
244 0 24 25 42 21 244 0 24 25 21 24 25 42  = 1
219 150 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115  = 1
121 114 115 121 114 115 121 114 115 121 114 115 121 114 115 121 114 115 121 114 115  = 2
71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71 71  = 1
219 150 121 114 115 219 150 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115  = 1
24 25 21 21 0 24 25 21  = 1
71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 274  = 1
154 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123  = 1
24 25 24 25 24 25 21 24 25 21 24 25 42 24 25 42 24 25 42 24 25 42 24 25 42 24 25 42 24 25 42  = 1
244 244 21 0 24 25 244 244 21 0 24 25 244 244 21 0 24 25 42  = 1
219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 150 121 114 115 219 121 114 115 219 121 114 115  = 1
244 21 0 24 25 42 244 21 0 24 25  = 1
24 25 244 21 24 25 21 24 25 42  = 1
244 0 24 25 24 25 24 25 21 21  = 1
71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 71 123 71 123 71 123 71 123 71 123 71 123 71 123 71 123 71 123  = 2
244 24 25 21 25 244 25 37 21 24 25 21 25 21 25 21 25 21 42 21 24 25 37 21 24 25 21 25 21 25 21 42 42 37 21 24 25 21 25 21 25 21 42 42 37 21 24 25 21 25 21 25 21 42 42  = 1
24 25 244 21 21 0 21 24 25 21  = 1
244 24 25 21 25 244 24 25 21 25 244 24 25 21 25 244 25 244 25 0 42  = 1
21 244 0 24 25 244 244 244 0 24 25 42  = 1
244 24 25 21 25 21 25 37 21 24 25 21 25 21 25 21 42  = 1
244 24 25 21 25 244 25 244 24 25 21 25 21 25 244 25 21 24 25 37 21 24 25 21 25 21 25 21 42 42 37 21 24 25 21 25 21 25 21 42 42 244 24 25 21 25 244 25 42 37 21 24 25 21 25 21 25 21 42 42 37 21 24 25 21 25 21 25 21 42 42  = 1
244 24 25 0  = 1
24 25 42 21 21 21 0 24 25 21  = 1
244 24 25 42 21 244 0 24 25 21 24 25 42  = 1
244 24 25 21 25 244 25 244 25 0 244 24 25 21 25 21 25 21 25 0  = 1
244 24 25 21 25 244 0  = 1
219 150 121 114 115 219 150 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115  = 1
24 25 42 244 24 25 244 24 25 42 24 25 42 24 25 42 24 25 42 21 0 24 25 42  = 1
24 25 244 24 25 244 244 244 0 24 25 42  = 1
24 25 24 25 24 25 244 244 0 244 24 25 244  = 1
244 244 21 0 24 25 42 21 24 25 21 24 25 42  = 1
37 21 21 0 42 42 42 42 42  = 2
69 69 69 69 69 69  = 1
21 0 24 25 42 244 244 21 0 21 24 25 21  = 1
71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 274  = 1
24 25 42 21 0 24 25  = 1
71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123 71 123 71 123 123 123  = 1
24 25 21 24 25 21 244 24 25 42 244 24 25 42 244 244 0 24 25 42 24 25 42  = 1
24 25 244 24 25 244 0 21 24 25 21 244 24 25 42 244 244 0 24 25 42  = 1
24 25 244 244 244 0 24 25 244 244 244 0 24 25 21 24 25 21 244 244 0 24 25 42 21  = 1
121 114 115 121 114 115 121 114 115 121 114 115 121 114 115 121 114 115 121 114 115 121 114 115 121 114 115 121 114 115 121 114 115 121 114 115 121 114 115 121 114 115 121 114 115 121 114 115 121 114 115 121 114 115 121 114 115 121 114 115 121 114 115 121 114 115  = 2
154 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123 123  = 1
219 150 121 114 115 219 150 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 150 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 150 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115 219 121 114 115  = 1
24 25 42 244 24 25 24 25 42 24 25 42 24 25 42  = 1
24 25 244 244 0 24 25 244 244 0 24 25 24 25 24 25 42 24 25 42 24 25 42 24 25 24 25 42 24 25 42 24 25 42 24 25 42 24 25 42  = 1
244 21 0 24 25 42 21 24 25 21 24 25 42 24 25 42 24 25 42  = 1
71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 274 71 123 123 71 123 103 125 150 274 71 123 123 71 123 103 125 150 274  = 1
